Cause,TotalDeaths
N052,4710.0
N053,420.0
N054,46.0
N055,1780.0
N056,66.0
N057,1135.0
N058,2540.0
N059,38440.0
N06,376.0
N060,20.0
N061,12.0
N062,2.0
N063,4.0
N064,10.0
N065,4.0
N067,2.0
N068,14.0
N069,186.0
N07,460.0
N070,66.0
N071,106.0
N072,70.0
N073,14.0
N074,12.0
N075,14.0
N076,14.0
N077,34.0
N078,107.0
N079,755.0
N10,156996.0
N11,51995.0
N110,9978.0
N111,14317.0
N118,26258.0
N119,70132.0
N12,233392.0
N13,13205.0
N130,1734.0
N131,1581.0
N132,7398.0
N133,37459.0
N134,305.0
N135,9704.0
N136,15895.0
N137,1806.0
N138,4392.0
N139,43886.0
N14,1402.0
N140,2115.0
N141,1343.0
N142,2197.0
N143,66.0
N144,915.0
N15,7001.0
N150,356.0
N151,23430.0
N158,1399.0
N159,19234.0
N17,434345.0
N170,29208.0
N171,1199.0
N172,953.0
N178,20097.0
N179,1431684.0
N18,716761.0
N180,396805.0
N181,730.0
N182,2098.0
N183,24255.0
N184,41672.0
N185,763645.0
N188,25718.0
N189,3436920.0
N19,2552460.0
N20,13573.0
N200,78191.0
N201,17162.0
N202,3373.0
N209,18289.0
N21,1088.0
N210,6742.0
N211,1504.0
N218,112.0
N219,419.0
N23,2091.0
N25,2288.0
N250,1092.0
N251,1028.0
N258,3255.0
N259,634.0
N26,27092.0
N27,268.0
N270,163.0
N271,441.0
N279,503.0
N28,55842.0
N280,9528.0
N281,12229.0
N288,72972.0
N289,158941.0
N30,4114.0
N300,13126.0
N301,850.0
N302,3923.0
N303,22.0
N304,1455.0
N308,6199.0
N309,32500.0
N31,447.0
N310,140.0
N311,40.0
N312,1418.0
N318,226.0
N319,13466.0
N32,2175.0
N320,3604.0
N321,21436.0
N322,2550.0
N323,1207.0
N324,4889.0
N328,6866.0
N329,8905.0
N34,1455.0
N340,650.0
N341,266.0
N342,986.0
N343,150.0
N35,808.0
N350,188.0
N351,60.0
N358,160.0
N359,5307.0
N36,393.0
N360,1071.0
N361,120.0
N362,18.0
N363,30.0
N368,1525.0
N369,623.0
N39,95705.0
N390,2749523.0
N391,232.0
N392,126.0
N393,80.0
N394,860.0
N398,2392.0
N399,13524.0
N40,250606.0
N41,2282.0
N410,4371.0
N411,3712.0
N412,2194.0
N413,475.0
N418,424.0
N419,13261.0
N42,2013.0
N420,132.0
N421,640.0
N422,100.0
N423,48.0
N428,1273.0
N429,19996.0
N43,489.0
N430,26.0
N431,84.0
N432,28.0
N433,627.0
N434,2.0
N44,140.0
N45,745.0
N450,1773.0
N459,3748.0
N46,16.0
N47,230.0
N48,642.0
N480,30.0
N481,428.0
N482,1893.0
N483,40.0
N484,28.0
N485,216.0
N486,20.0
N488,228.0
N489,510.0
N49,5291.0
N490,152.0
N491,46.0
N492,6931.0
N498,38971.0
N499,3100.0
N50,523.0
N500,31.0
N501,595.0
N508,1123.0
N509,737.0
N60,48.0
N600,26.0
N601,26.0
N602,12.0
N603,30.0
N604,4.0
N608,11.0
N609,18.0
N61,3467.0
N62,187.0
N63,3064.0
N64,698.0
N640,20.0
N641,77.0
N642,2.0
N643,2.0
N644,2.0
N645,85.0
N648,164.0
N649,2554.0
N70,901.0
N700,798.0
N701,172.0
N709,5312.0
N71,721.0
N710,612.0
N711,198.0
N719,8366.0
N72,710.0
N73,5172.0
N730,242.0
N731,152.0
N732,951.0
N733,285.0
N734,30.0
N735,2329.0
N736,326.0
N738,1538.0
N739,12644.0
N75,49.0
N750,26.0
N751,138.0
N758,269.0
N759,22.0
N76,552.0
N760,1254.0
N761,44.0
N762,246.0
N763,8.0
N764,1473.0
N765,70.0
N766,106.0
N768,6900.0
N80,240.0
N800,264.0
N801,92.0
N802,6.0
N803,60.0
N804,16.0
N805,71.0
N806,4.0
N808,58.0
N809,941.0
N81,670.0
N810,50.0
N811,1576.0
N812,174.0
N813,550.0
N814,2850.0
N815,42.0
N816,218.0
N818,246.0
N819,887.0
N82,554.0
N820,896.0
N821,212.0
N822,144.0
N823,9352.0
N824,1408.0
N825,54.0
N828,115.0
N829,598.0
N83,1220.0
N830,250.0
N831,106.0
N832,5269.0
N833,26.0
N834,20.0
N835,300.0
N836,36.0
N837,34.0
N838,588.0
N839,3685.0
N84,78.0
N840,230.0
N841,18.0
N842,4.0
N848,2.0
N849,26.0
N85,1068.0
N850,234.0
N851,36.0
N852,66.0
N854,22.0
N855,102.0
N856,5.0
N857,93.0
N858,1017.0
N859,4167.0
N86,60.0
N87,45.0
N870,28.0
N871,24.0
N872,68.0
N879,314.0
N88,258.0
N880,2.0
N881,20.0
N882,322.0
N883,48.0
N888,106.0
N889,172.0
N89,106.0
N890,12.0
N891,2.0
N892,44.0
N893,22.0
N895,6.0
N897,8.0
N898,123.0
N899,208.0
N90,74.0
N900,24.0
N902,6.0
N903,22.0
N904,8.0
N905,8.0
N906,2.0
N907,8.0
N908,66.0
N909,87.0
N91,18.0
N910,8.0
N912,11.0
N913,2.0
N915,4.0
N92,722.0
N920,197.0
N921,1186.0
N922,12.0
N923,8.0
N924,102.0
N925,8.0
N926,160.0
N93,3897.0
N930,32.0
N938,556.0
N939,6663.0
N94,376.0
N941,4.0
N942,4.0
N944,2.0
N946,2.0
N948,870.0
N949,554.0
N95,744.0
N950,1113.0
N951,102.0
N952,110.0
N953,6.0
N958,16.0
N959,59.0
N96,21.0
N97,6.0
N971,4.0
N979,2.0
N98,20.0
N980,2.0
N981,30.0
N982,2.0
N988,4.0
N989,4.0
O00,3324.0
O000,254.0
O001,2685.0
O002,44.0
O008,394.0
O009,4167.0
O01,578.0
O010,40.0
O011,26.0
O019,1282.0
O02,372.0
O020,342.0
O021,1554.0
O028,16.0
O029,28.0
O03,838.0
O030,258.0
O031,170.0
O032,26.0
O033,92.0
O034,40.0
O035,270.0
O036,156.0
O037,36.0
O038,240.0
O039,338.0
O04,112.0
O040,32.0
O041,22.0
O042,2.0
O043,10.0
O044,2.0
O045,78.0
O046,28.0
O047,14.0
O048,104.0
O049,77.0
O05,138.0
O050,406.0
O051,78.0
O052,10.0
O053,100.0
O054,36.0
O055,1142.0
O056,134.0
O057,6.0
O058,256.0
O059,184.0
O06,1944.0
O060,1620.0
O061,538.0
O062,108.0
O063,616.0
O064,304.0
O065,3088.0
O066,460.0
O067,102.0
O068,868.0
O069,1292.0
O07,896.0
O070,78.0
O071,22.0
O072,32.0
O073,32.0
O074,4.0
O075,256.0
O076,97.0
O077,20.0
O078,188.0
O079,110.0
O10,610.0
O100,1244.0
O101,836.0
O102,62.0
O103,48.0
O104,38.0
O109,644.0
O11,800.0
O12,234.0
O120,78.0
O121,8.0
O122,6.0
O13,2928.0
O14,5850.0
O140,1784.0
O141,13052.0
O142,2287.0
O149,7507.0
O15,12780.0
O150,8040.0
O151,1574.0
O152,5860.0
O159,15444.0
O16,3604.0
O20,250.0
O200,50.0
O208,24.0
O209,112.0
O21,190.0
O210,98.0
O211,156.0
O212,2.0
O219,45.0
O22,220.0
O220,36.0
O221,16.0
O222,46.0
O223,596.0
O224,4.0
O225,198.0
O228,60.0
O229,319.0
O23,172.0
O230,778.0
O231,20.0
O232,4.0
O233,26.0
O234,569.0
O235,498.0
O239,262.0
O24,300.0
O240,361.0
O241,210.0
O242,16.0
O243,150.0
O244,351.0
O249,926.0
O25,292.0
O26,1940.0
O260,10.0
O261,16.0
O262,10.0
O263,18.0
O264,8.0
O265,98.0
O266,2551.0
O268,5980.0
O269,609.0
O28,18.0
O282,2.0
O285,4.0
O288,4.0
O289,2.0
O29,108.0
O290,26.0
O291,94.0
O292,16.0
O293,10.0
O294,4.0
O295,10.0
O296,12.0
O298,18.0
O299,32.0
O30,98.0
O300,106.0
O301,6.0
O308,2.0
O309,44.0
O31,26.0
O310,8.0
O312,18.0
O318,20.0
O32,46.0
O321,60.0
O322,42.0
O324,6.0
O326,2.0
O328,6.0
O329,6.0
O33,52.0
O330,12.0
O331,6.0
O332,2.0
O333,4.0
O334,2.0
O335,38.0
O336,2.0
O339,58.0
O34,144.0
O340,18.0
O341,118.0
O342,68.0
O343,16.0
O344,22.0
O345,82.0
O346,8.0
O347,2.0
O348,32.0
O349,8.0
O35,52.0
O350,10.0
O351,2.0
O353,2.0
O355,4.0
O357,4.0
O358,8.0
O359,4.0
O36,452.0
O360,14.0
O361,8.0
O362,12.0
O363,67.0
O364,1803.0
O365,54.0
O366,16.0
O367,4.0
O368,18.0
O369,14.0
O40,106.0
O41,246.0
O410,72.0
O411,1262.0
O418,22.0
O419,40.0
O42,86.0
O420,32.0
O421,38.0
O422,6.0
O429,519.0
O43,214.0
O430,14.0
O431,68.0
O432,698.0
O438,152.0
O439,114.0
O44,582.0
O440,194.0
O441,3626.0
O45,1710.0
O450,1764.0
O458,272.0
O459,5234.0
O46,1086.0
O460,599.0
O468,200.0
O469,1057.0
O47,2.0
O470,20.0
O479,28.0
O48,62.0
O60,202.0
O600,46.0
O601,68.0
O602,14.0
O603,26.0
O61,14.0
O610,6.0
O611,6.0
O618,2.0
O619,24.0
O62,2218.0
O620,106.0
O621,100.0
O622,9327.0
O623,50.0
O624,76.0
O628,28.0
O629,128.0
O63,100.0
O630,12.0
O631,78.0
O632,8.0
O639,354.0
O64,86.0
O640,14.0
O641,74.0
O642,6.0
O644,46.0
O645,6.0
O648,62.0
O649,62.0
O65,30.0
O650,8.0
O651,6.0
O654,56.0
O655,22.0
O659,12.0
O66,162.0
O660,50.0
O661,26.0
O662,94.0
O663,14.0
O664,12.0
O665,4.0
O668,8.0
O669,188.0
O67,478.0
O670,534.0
O678,172.0
O679,882.0
O68,46.0
O680,24.0
O681,16.0
O682,8.0
O688,30.0
O689,124.0
O69,30.0
O690,46.0
O691,8.0
O692,4.0
O694,26.0
O695,10.0
O698,12.0
O699,18.0
O70,56.0
O700,54.0
O701,38.0
O702,34.0
O703,10.0
O709,64.0
O71,1446.0
O710,506.0
O711,3353.0
O712,812.0
O713,476.0
O714,180.0
O715,228.0
O716,26.0
O717,134.0
O718,232.0
O719,188.0
O72,15820.0
O720,11462.0
O721,14696.0
O722,1834.0
O723,2389.0
O73,196.0
O730,768.0
O731,360.0
O74,118.0
O740,58.0
O741,42.0
O742,274.0
O743,118.0
O744,42.0
O745,12.0
O746,146.0
O747,10.0
O748,98.0
O749,150.0
O75,3046.0
O750,36.0
O751,1308.0
O752,22.0
O753,240.0
O754,2019.0
O755,4.0
O756,12.0
O757,48.0
O758,190.0
O759,2670.0
O85,16226.0
O86,214.0
O860,602.0
O861,114.0
O862,282.0
O863,66.0
O864,822.0
O868,450.0
O87,114.0
O870,20.0
O871,465.0
O872,4.0
O873,308.0
O878,80.0
O879,318.0
O88,3436.0
O880,200.0
O881,6016.0
O882,7085.0
O883,84.0
O888,512.0
O89,74.0
O890,32.0
O891,86.0
O892,36.0
O893,6.0
O894,2.0
O895,16.0
O896,4.0
O898,30.0
O899,30.0
O90,3202.0
O900,250.0
O901,24.0
O902,178.0
O903,4333.0
O904,428.0
O905,36.0
O908,550.0
O909,1304.0
O91,10.0
O910,6.0
O911,52.0
O912,48.0
O92,20.0
O921,2.0
O922,4.0
O923,4.0
O924,2.0
O925,2.0
O926,2.0
O927,4.0
O95,9445.0
O96,5206.0
O960,3850.0
O961,7294.0
O969,5374.0
O97,994.0
O970,946.0
O971,162.0
O979,520.0
O98,5558.0
O980,1534.0
O981,40.0
O982,2.0
O983,22.0
O984,468.0
O985,3030.0
O986,464.0
O987,632.0
O988,1675.0
O989,292.0
O99,11460.0
O990,1957.0
O991,1156.0
O992,1108.0
O993,2804.0
O994,17491.0
O995,9415.0
O996,4046.0
O997,160.0
O998,14859.0
P00,22644.0
P000,71619.0
P001,27387.0
P002,20386.0
P003,6169.0
P004,5136.0
P005,5322.0
P006,268.0
P007,457.0
P008,15958.0
P009,8530.0
P01,9896.0
P010,46113.0
P011,136286.0
P012,22533.0
P013,7491.0
P014,234.0
P015,42966.0
P016,786.0
P017,2839.0
P018,9855.0
P019,3552.0
P02,20296.0
P020,7746.0
P021,94038.0
P022,14834.0
P023,12499.0
P024,7818.0
P025,17828.0
P026,3624.0
P027,76026.0
P028,1719.0
P029,2775.0
P03,7009.0
P030,3029.0
P031,8304.0
P032,413.0
P033,474.0
P034,1252.0
P035,6978.0
P036,3390.0
P038,26661.0
P039,7910.0
P04,591.0
P040,131.0
P041,1204.0
P042,1285.0
P043,496.0
P044,3606.0
P045,13.0
P046,52.0
P048,467.0
P049,480.0
P05,40851.0
P050,5135.0
P051,3880.0
P052,4637.0
P059,22004.0
P07,325475.0
P070,176967.0
P071,45401.0
P072,520724.0
P073,312545.0
P08,842.0
P080,290.0
P081,195.0
P082,888.0
P10,5812.0
P100,802.0
P101,1792.0
P102,3166.0
P103,645.0
P104,450.0
P108,664.0
P109,2850.0
P11,5708.0
P110,1724.0
P111,1855.0
P112,3179.0
P113,62.0
P114,22.0
P115,534.0
P119,1076.0
P12,503.0
P120,665.0
P121,37.0
P122,486.0
P123,57.0
P124,8.0
P128,58.0
P129,235.0
P13,445.0
P130,347.0
P131,217.0
P132,31.0
P133,12.0
P134,84.0
P138,60.0
P139,89.0
P14,170.0
P140,61.0
P141,8.0
P142,13.0
P143,37.0
P148,15.0
P149,108.0
P15,1827.0
P150,766.0
P151,90.0
P152,3.0
P154,14.0
P155,63.0
P156,12.0
P158,1068.0
P159,7355.0
P20,35199.0
P200,12880.0
P201,10278.0
P209,121347.0
P21,130540.0
P210,117342.0
P211,3671.0
P219,277285.0
P22,271017.0
P220,960256.0
P221,6509.0
P228,11447.0
P229,113205.0
P23,197394.0
P230,2320.0
P231,251.0
P232,544.0
P233,484.0
P234,271.0
P235,435.0
P236,2477.0
P238,2733.0
P239,202826.0
P24,61485.0
P240,140639.0
P241,18623.0
P242,670.0
P243,21737.0
P248,4301.0
P249,72656.0
P25,6850.0
P250,7786.0
P251,36555.0
P252,695.0
P253,754.0
P258,1058.0
P26,16952.0
P260,572.0
P261,7440.0
P268,1919.0
P269,85015.0
P27,3172.0
P270,892.0
P271,39560.0
P278,2017.0
P279,10816.0
P28,68135.0
P280,109442.0
P281,10039.0
P282,1144.0
P283,2237.0
P284,12379.0
P285,158451.0
P288,14315.0
P289,11571.0
P29,39181.0
P290,51404.0
P291,79421.0
P292,9540.0
P293,44297.0
P294,1584.0
P298,13064.0
P299,6205.0
P35,4097.0
P350,1253.0
P351,5798.0
P352,3549.0
P353,717.0
P354,17.0
P358,1630.0
P359,1456.0
P36,155950.0
P360,5871.0
P361,7682.0
P362,2270.0
P363,3169.0
P364,5270.0
P365,778.0
P368,17880.0
P369,755031.0
P37,13423.0
P370,241.0
P371,4757.0
P372,676.0
P373,40.0
P374,95.0
P375,5523.0
P378,3388.0
P379,5532.0
P38,8292.0
P39,6651.0
P390,586.0
P391,146.0
P392,5823.0
P393,2608.0
P394,582.0
P398,5723.0
P399,65157.0
P50,912.0
P500,272.0
P501,409.0
P502,220.0
P503,1495.0
P504,948.0
P505,29.0
P508,230.0
P509,1670.0
P51,495.0
P510,123.0
P518,121.0
P519,1320.0
P52,20733.0
P520,1405.0
P521,2064.0
P522,11783.0
P523,56293.0
P524,32127.0
P525,3774.0
P526,1521.0
P528,3276.0
P529,45578.0
P53,10340.0
P54,2831.0
P540,495.0
P541,70.0
P542,132.0
P543,7370.0
P544,760.0
P545,358.0
P546,169.0
P548,3755.0
P549,8037.0
P55,2803.0
P550,7161.0
P551,2618.0
P558,1109.0
P559,4108.0
P56,839.0
P560,1730.0
P569,2927.0
P57,1994.0
P570,1238.0
P578,298.0
P579,5265.0
P58,2821.0
P580,63.0
P581,110.0
P582,1529.0
P583,227.0
P584,34.0
P585,44.0
P588,265.0
P589,738.0
P59,8949.0
P590,2078.0
P591,55.0
P592,1647.0
P593,24.0
P598,356.0
P599,9209.0
P60,44671.0
P61,8081.0
P610,2451.0
P611,688.0
P612,3660.0
P613,1143.0
P614,8968.0
P615,253.0
P616,2361.0
P618,798.0
P619,2779.0
P70,2013.0
P700,2412.0
P701,3778.0
P702,1360.0
P703,88.0
P704,829.0
P708,29.0
P709,19.0
P71,11.0
P710,11.0
P711,52.0
P712,4.0
P713,27.0
P714,2.0
P718,15.0
P719,8.0
P72,179.0
P720,10.0
P721,123.0
P722,10.0
P728,5.0
P729,3.0
P74,5228.0
P740,1594.0
P741,1488.0
P742,13.0
P743,218.0
P744,595.0
P745,8.0
P748,430.0
P749,681.0
P76,4398.0
P760,1188.0
P761,688.0
P762,48.0
P768,1136.0
P769,4726.0
P77,158542.0
P78,108526.0
P780,14734.0
P781,2626.0
P782,63.0
P783,4127.0
P788,5170.0
P789,1950.0
P80,3638.0
P800,371.0
P808,148.0
P809,3543.0
P81,2765.0
P810,275.0
P818,48.0
P819,4434.0
P83,7343.0
P830,83.0
P831,52.0
P832,39869.0
P833,3288.0
P834,43.0
P835,230.0
P836,5.0
P838,300.0
P839,270.0
P90,11750.0
P91,20445.0
P910,5806.0
P911,74.0
P912,3092.0
P913,35.0
P914,2381.0
P915,863.0
P916,31658.0
P917,52.0
P918,2972.0
P919,4082.0
P92,2680.0
P920,577.0
P921,392.0
P922,33.0
P923,167.0
P924,20.0
P925,194.0
P928,194.0
P929,742.0
P93,444.0
P94,405.0
P940,59.0
P941,121.0
P942,2927.0
P948,121.0
P949,156.0
P95,675.0
P96,148181.0
P960,28420.0
P961,382.0
P962,54.0
P963,45.0
P964,12927.0
P965,342.0
P968,33125.0
P969,248972.0
Q00,12795.0
Q000,115138.0
Q001,217.0
Q002,188.0
Q01,4436.0
Q010,375.0
Q011,158.0
Q012,2462.0
Q018,782.0
Q019,15628.0
Q02,29077.0
Q03,18582.0
Q030,1889.0
Q031,13324.0
Q038,2727.0
Q039,98891.0
Q04,43841.0
Q040,6957.0
Q041,92.0
Q042,20573.0
Q043,30217.0
Q044,554.0
Q045,390.0
Q046,5122.0
Q048,6007.0
Q049,34689.0
Q05,6503.0
Q050,536.0
Q051,715.0
Q052,2192.0
Q053,310.0
Q054,13584.0
Q055,153.0
Q056,382.0
Q057,851.0
Q058,179.0
Q059,35780.0
Q06,1735.0
Q060,275.0
Q061,2370.0
Q062,41.0
Q063,46.0
Q064,83.0
Q068,588.0
Q069,1466.0
Q07,4430.0
Q070,9651.0
Q078,1209.0
Q079,11601.0
Q10,220.0
Q100,12.0
Q101,5.0
Q102,2.0
Q103,39.0
Q105,6.0
Q106,5.0
Q107,9.0
Q11,44.0
Q110,8.0
Q111,51.0
Q112,35.0
Q12,72.0
Q120,44.0
Q122,6.0
Q123,2.0
Q128,2.0
Q129,20.0
Q13,125.0
Q130,2.0
Q131,8.0
Q132,5.0
Q134,24.0
Q138,16.0
Q14,109.0
Q140,58.0
Q141,16.0
Q142,7.0
Q143,5.0
Q148,12.0
Q149,51.0
Q15,178.0
Q150,46.0
Q158,52.0
Q159,153.0
Q16,103.0
Q160,6.0
Q161,16.0
Q162,13.0
Q163,2.0
Q164,11.0
Q165,8.0
Q169,20.0
Q17,82.0
Q170,2.0
Q172,10.0
Q173,7.0
Q174,8.0
Q179,9.0
Q18,520.0
Q180,89.0
Q181,24.0
Q182,103.0
Q183,6.0
Q184,88.0
Q185,18.0
Q186,9.0
Q187,6.0
Q188,123.0
Q189,562.0
Q20,45933.0
Q200,13024.0
Q201,9073.0
Q202,866.0
Q203,34914.0
Q204,16139.0
Q205,6752.0
Q206,874.0
Q208,7101.0
Q209,8460.0
Q21,89625.0
Q210,54036.0
Q211,48674.0
Q212,26352.0
Q213,58437.0
Q214,939.0
Q218,8438.0
Q219,6480.0
Q22,5696.0
Q220,5969.0
Q221,2659.0
Q222,408.0
Q223,1607.0
Q224,9277.0
Q225,13947.0
Q226,3045.0
Q228,2317.0
Q229,1597.0
Q23,7207.0
Q230,10495.0
Q231,10496.0
Q232,3127.0
Q233,3101.0
Q234,63299.0
Q238,1503.0
Q239,3493.0
Q24,237117.0
Q240,3657.0
Q241,259.0
Q242,516.0
Q243,439.0
Q244,1664.0
Q245,14049.0
Q246,3658.0
Q248,44376.0
Q249,621469.0
Q25,10298.0
Q250,53741.0
Q251,22604.0
Q252,1146.0
Q253,9158.0
Q254,8123.0
Q255,17227.0
Q256,7512.0
Q257,5156.0
Q258,1758.0
Q259,3362.0
Q26,1115.0
Q260,165.0
Q261,89.0
Q262,7535.0
Q263,731.0
Q264,6955.0
Q265,217.0
Q266,90.0
Q268,2174.0
Q269,963.0
Q27,2133.0
Q270,362.0
Q271,105.0
Q272,138.0
Q273,14670.0
Q274,35.0
Q278,2156.0
Q279,8107.0
Q28,3835.0
Q280,825.0
Q281,397.0
Q282,17782.0
Q283,7275.0
Q288,2032.0
Q289,3930.0
Q30,468.0
Q300,979.0
Q301,211.0
Q302,18.0
Q303,15.0
Q308,83.0
Q309,300.0
Q31,1084.0
Q310,195.0
Q311,1264.0
Q312,107.0
Q313,165.0
Q314,36.0
Q315,1836.0
Q318,1887.0
Q319,933.0
Q32,2334.0
Q320,1495.0
Q321,6068.0
Q322,531.0
Q323,237.0
Q324,2041.0
Q33,17992.0
Q330,3492.0
Q331,68.0
Q332,513.0
Q333,3463.0
Q334,936.0
Q335,49.0
Q336,92383.0
Q338,3891.0
Q339,12774.0
Q34,7059.0
Q340,154.0
Q341,101.0
Q348,1602.0
Q349,4235.0
Q35,922.0
Q351,71.0
Q353,47.0
Q355,63.0
Q359,2882.0
Q36,184.0
Q360,78.0
Q361,65.0
Q369,1421.0
Q37,710.0
Q370,67.0
Q371,104.0
Q372,47.0
Q373,128.0
Q374,68.0
Q375,98.0
Q378,270.0
Q379,3035.0
Q38,512.0
Q380,94.0
Q381,6.0
Q382,170.0
Q383,125.0
Q384,2.0
Q385,257.0
Q386,148.0
Q387,1080.0
Q388,464.0
Q39,5401.0
Q390,23103.0
Q391,7394.0
Q392,2903.0
Q393,637.0
Q394,256.0
Q395,93.0
Q396,2104.0
Q398,623.0
Q399,1578.0
Q40,1690.0
Q400,2402.0
Q401,1168.0
Q402,516.0
Q403,701.0
Q408,188.0
Q409,686.0
Q41,3606.0
Q410,6235.0
Q411,4299.0
Q412,2428.0
Q418,498.0
Q419,11898.0
Q42,2121.0
Q420,193.0
Q421,444.0
Q422,480.0
Q423,6522.0
Q428,478.0
Q429,1332.0
Q43,5950.0
Q430,3116.0
Q431,10618.0
Q432,285.0
Q433,5338.0
Q434,139.0
Q435,94.0
Q436,290.0
Q437,405.0
Q438,11590.0
Q439,10239.0
Q44,9464.0
Q440,286.0
Q441,2490.0
Q442,15722.0
Q443,617.0
Q444,1404.0
Q445,2254.0
Q446,6076.0
Q447,5614.0
Q45,3276.0
Q450,95.0
Q451,808.0
Q452,50.0
Q453,355.0
Q458,930.0
Q459,3085.0
Q50,50.0
Q500,14.0
Q501,75.0
Q502,7.0
Q503,32.0
Q504,7.0
Q505,16.0
Q506,14.0
Q51,81.0
Q510,12.0
Q512,10.0
Q513,24.0
Q514,3.0
Q515,8.0
Q516,4.0
Q517,14.0
Q518,42.0
Q519,163.0
Q52,106.0
Q520,6.0
Q522,59.0
Q523,9.0
Q524,25.0
Q525,2.0
Q527,10.0
Q528,56.0
Q529,175.0
Q53,35.0
Q530,13.0
Q531,16.0
Q532,43.0
Q539,84.0
Q54,50.0
Q540,26.0
Q541,11.0
Q542,9.0
Q543,3.0
Q548,4.0
Q549,218.0
Q55,225.0
Q550,3.0
Q551,4.0
Q552,40.0
Q554,100.0
Q555,13.0
Q556,13.0
Q558,47.0
Q559,265.0
Q56,105.0
Q560,49.0
Q561,10.0
Q562,2.0
Q563,32.0
Q564,622.0
Q60,3076.0
Q600,3555.0
Q601,8683.0
Q602,13149.0
Q603,298.0
Q604,2955.0
Q605,6215.0
Q606,19966.0
Q61,9326.0
Q610,2871.0
Q611,4540.0
Q612,9384.0
Q613,64293.0
Q614,8725.0
Q615,493.0
Q618,478.0
Q619,5917.0
Q62,2240.0
Q620,3430.0
Q621,320.0
Q622,179.0
Q623,471.0
Q624,33.0
Q625,65.0
Q626,25.0
Q627,494.0
Q628,171.0
Q63,2727.0
Q630,97.0
Q631,715.0
Q632,185.0
Q633,453.0
Q638,964.0
Q639,8147.0
Q64,852.0
Q640,15.0
Q641,539.0
Q642,1860.0
Q643,1048.0
Q644,154.0
Q645,279.0
Q646,19.0
Q647,918.0
Q648,725.0
Q649,2210.0
Q65,35.0
Q650,8.0
Q651,22.0
Q652,79.0
Q653,4.0
Q655,8.0
Q656,6.0
Q658,133.0
Q659,39.0
Q66,189.0
Q660,58.0
Q661,3.0
Q662,8.0
Q663,8.0
Q664,2.0
Q665,5.0
Q666,5.0
Q667,6.0
Q668,113.0
Q669,41.0
Q67,1236.0
Q670,15.0
Q671,4.0
Q672,42.0
Q673,17.0
Q674,132.0
Q675,2209.0
Q676,256.0
Q677,77.0
Q678,1259.0
Q68,572.0
Q680,18.0
Q681,17.0
Q682,3.0
Q683,3.0
Q685,2.0
Q688,1947.0
Q69,42.0
Q690,4.0
Q691,2.0
Q699,76.0
Q70,9.0
Q700,7.0
Q701,4.0
Q702,3.0
Q703,7.0
Q704,3.0
Q709,22.0
Q71,220.0
Q710,7.0
Q711,24.0
Q712,8.0
Q713,10.0
Q714,6.0
Q716,2.0
Q718,5.0
Q719,33.0
Q72,95.0
Q720,61.0
Q721,37.0
Q722,12.0
Q723,11.0
Q724,15.0
Q727,2.0
Q728,24.0
Q729,36.0
Q73,2511.0
Q730,52.0
Q731,64.0
Q738,67.0
Q74,1014.0
Q740,119.0
Q741,22.0
Q742,214.0
Q743,1653.0
Q748,208.0
Q749,427.0
Q75,1411.0
Q750,1408.0
Q751,734.0
Q752,63.0
Q753,1246.0
Q754,686.0
Q758,986.0
Q759,2342.0
Q76,1431.0
Q760,188.0
Q761,634.0
Q762,83.0
Q763,335.0
Q764,1442.0
Q765,15.0
Q766,190.0
Q767,73.0
Q768,500.0
Q769,1153.0
Q77,3578.0
Q770,535.0
Q771,7821.0
Q772,1676.0
Q773,587.0
Q774,4614.0
Q775,76.0
Q776,263.0
Q777,234.0
Q778,269.0
Q779,366.0
Q78,1717.0
Q780,10410.0
Q781,285.0
Q782,1630.0
Q783,83.0
Q784,139.0
Q785,78.0
Q786,33.0
Q788,486.0
Q789,6612.0
Q79,12915.0
Q790,85731.0
Q791,3208.0
Q792,15041.0
Q793,43759.0
Q794,2625.0
Q795,2458.0
Q796,2239.0
Q798,2373.0
Q799,4205.0
Q80,758.0
Q800,58.0
Q801,17.0
Q802,237.0
Q803,136.0
Q804,508.0
Q808,125.0
Q809,1360.0
Q81,988.0
Q810,78.0
Q811,615.0
Q812,389.0
Q818,224.0
Q819,3766.0
Q82,629.0
Q820,378.0
Q821,304.0
Q822,1150.0
Q823,104.0
Q824,134.0
Q825,46.0
Q828,1334.0
Q829,197.0
Q83,91.0
Q831,16.0
Q832,6.0
Q833,3.0
Q838,9.0
Q839,61.0
Q84,104.0
Q840,17.0
Q841,18.0
Q842,32.0
Q843,5.0
Q844,2.0
Q845,4.0
Q846,9.0
Q848,99.0
Q849,133.0
Q85,1259.0
Q850,14913.0
Q851,5228.0
Q858,2904.0
Q859,541.0
Q86,3513.0
Q860,756.0
Q861,78.0
Q862,84.0
Q868,1244.0
Q87,4894.0
Q870,9960.0
Q871,12468.0
Q872,5313.0
Q873,1058.0
Q874,14874.0
Q875,1936.0
Q878,18531.0
Q89,82696.0
Q890,2293.0
Q891,964.0
Q892,1114.0
Q893,3313.0
Q894,5560.0
Q897,179963.0
Q898,13826.0
Q899,140951.0
Q90,17735.0
Q900,1817.0
Q901,374.0
Q902,719.0
Q909,226098.0
Q91,14822.0
Q910,1609.0
Q911,881.0
Q912,1636.0
Q913,77604.0
Q914,746.0
Q915,524.0
Q916,1120.0
